nb_loan_number,nb_original_balance,nb_original_fico,nb_debt_ratio,nb_original_rate,nb_original_ltv,nb_original_cltv,nb_unit_count,nb_original_term,nb_io_term,nb_origination_date,nb_maturity_date,nb_purpose_code,nb_occupancy_code,nb_documentation_type_code,nb_property_type_code,nb_property_zip_code
817,318750,618,NULL,NULL,85,0,1,360,NULL,10/20/04,11/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,80603
818,137000,562,NULL,NULL,74.05,0,1,360,NULL,10/14/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,80015
819,128000,631,NULL,NULL,80,100,1,360,NULL,11/12/04,12/1/34,Purchase,Owner,AllDocs,Condo,80121
820,167920,643,NULL,NULL,80,100,1,360,60,11/19/04,12/1/34,Purchase,Owner,AllDocs,PUD,80017
821,67600,606,NULL,NULL,80,100,1,360,NULL,11/24/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,82604
822,260300,588,NULL,NULL,95,0,1,360,60,10/27/04,11/1/34,Purchase,Owner,AllDocs,SingleFamily,84065
823,167200,652,NULL,NULL,80,99.81,1,360,NULL,11/23/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,80504
824,85405,603,NULL,NULL,95,0,1,360,60,11/15/04,12/1/34,Purchase,Owner,AllDocs,Condo,84770
825,106800,614,NULL,NULL,80,100,1,360,NULL,11/17/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,81050
826,137120,618,NULL,NULL,80,100,1,360,NULL,11/29/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,80917
827,103000,636,NULL,NULL,67.76,0,1,360,NULL,12/6/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,80701
828,56000,654,NULL,NULL,76.71,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,81054
829,335000,684,NULL,NULL,87.7,0,1,360,60,11/23/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,80102
830,124000,777,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,80916
831,88000,642,NULL,NULL,80,100,1,360,60,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,84078
832,83250,571,NULL,NULL,75,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,82604
833,248500,574,NULL,NULL,68.08,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,80214
834,190400,598,NULL,NULL,80,0,1,360,NULL,11/22/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,80020
835,114000,600,NULL,NULL,95,0,1,360,NULL,11/19/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,80111
836,142200,576,NULL,NULL,90,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,80512
837,212800,646,NULL,NULL,80,100,1,360,60,11/24/04,12/1/34,Purchase,Owner,AllDocs,PUD,80013
838,216000,623,NULL,NULL,90,0,1,360,60,12/6/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,80121
839,147992,663,NULL,NULL,76.68,0,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,84084
840,156000,664,NULL,NULL,80,100,1,360,60,12/15/04,1/1/35,Purchase,Owner,LimitedDocs,SingleFamily,80524
841,212000,519,NULL,NULL,72.35,0,1,360,NULL,6/4/04,6/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,19363
842,216000,595,NULL,NULL,74.48,0,2,360,NULL,8/9/04,9/1/34,Refi,Owner,AllDocs,Multi,12589
843,203000,541,NULL,NULL,62.46,0,1,360,NULL,11/9/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,11552
844,115020,636,NULL,NULL,72.34,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8865
845,250000,571,NULL,NULL,69.44,0,2,360,NULL,8/23/04,9/1/34,RefiWithCash,Owner,LimitedDocs,Multi,11208
846,418500,762,NULL,NULL,90,0,3,360,NULL,8/17/04,9/1/34,Refi,Owner,AllDocs,Multi,11207
847,104400,575,NULL,NULL,90,0,1,360,NULL,8/18/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,19135
848,214500,658,NULL,NULL,65,0,2,360,NULL,8/23/04,9/1/34,RefiWithCash,NotOwner,LimitedDocs,Multi,11221
849,136000,663,NULL,NULL,80,100,1,360,NULL,8/30/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,12508
850,55000,608,NULL,NULL,82.28,82.28,1,180,NULL,9/20/04,10/1/19,RefiWithCash,Owner,AllDocs,SingleFamily,18321
851,255000,595,NULL,NULL,76.12,0,2,360,NULL,11/8/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,6119
852,340000,645,NULL,NULL,85,0,1,360,NULL,10/4/04,11/1/34,RefiWithCash,NotOwner,AllDocs,SingleFamily,11706
853,185000,576,NULL,NULL,56.06,0,1,360,NULL,10/12/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,11434
854,95000,631,NULL,NULL,69.73,69.73,1,180,NULL,10/1/04,10/1/19,RefiWithCash,Owner,AllDocs,SingleFamily,11234
855,135000,600,NULL,NULL,44.26,0,2,180,NULL,11/29/04,12/1/19,RefiWithCash,Owner,AllDocs,Multi,7960
856,200000,572,NULL,NULL,63.49,64.52,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,11436
857,305000,590,NULL,NULL,84.96,0,1,360,NULL,10/26/04,11/1/34,Purchase,Owner,LimitedDocs,SingleFamily,10550
858,104000,544,NULL,NULL,80,100,2,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,Multi,6513
859,110500,656,NULL,NULL,85,0,1,360,NULL,10/21/04,11/1/34,Purchase,NotOwner,LimitedDocs,SingleFamily,11691
860,157200,623,NULL,NULL,84.97,0,1,360,NULL,11/19/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,12721
861,193410,705,NULL,NULL,90,0,1,360,NULL,11/17/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,10304
862,270000,511,NULL,NULL,72.97,0,2,360,NULL,11/15/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,11207
863,228000,545,NULL,NULL,51.82,0,1,360,NULL,10/27/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,10603
864,280000,608,NULL,NULL,70,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,11801
865,297000,678,NULL,NULL,67.5,0,1,360,NULL,12/3/04,1/1/35,Purchase,Owner,LimitedDocs,Condo,10901
866,427500,670,NULL,NULL,95,0,2,360,NULL,10/21/04,11/1/34,Purchase,Owner,AllDocs,Multi,10462
867,270000,558,NULL,NULL,77.14,0,1,360,NULL,10/18/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8825
868,357000,595,NULL,NULL,85,0,1,360,NULL,10/25/04,11/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,11944
869,295000,504,NULL,NULL,62.11,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,11801
870,96000,588,NULL,NULL,60,0,1,360,NULL,11/16/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,12401
871,150000,705,NULL,NULL,100,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,6704
872,128000,611,NULL,NULL,80,100,1,360,NULL,11/19/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,12173
873,50000,604,NULL,NULL,52.63,0,1,180,NULL,11/2/04,12/1/19,RefiWithCash,Owner,AllDocs,SingleFamily,14738
874,195000,558,NULL,NULL,67.24,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,11575
875,286900,660,NULL,NULL,95,0,1,360,NULL,11/16/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,12590
876,93500,681,NULL,NULL,85,0,1,180,NULL,11/24/04,12/1/19,RefiWithCash,Owner,LimitedDocs,SingleFamily,14478
877,292500,634,NULL,NULL,90,0,2,360,NULL,11/9/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,11575
878,180000,521,NULL,NULL,46.15,0,1,360,NULL,11/10/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,7737
879,416500,589,NULL,NULL,70,0,3,360,NULL,11/5/04,12/1/34,Refi,Owner,AllDocs,Multi,11216
880,337250,602,NULL,NULL,95,0,1,360,NULL,11/12/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,10992
881,427500,639,NULL,NULL,90,0,3,360,NULL,11/8/04,12/1/34,Purchase,Owner,LimitedDocs,Multi,10469
882,145600,609,NULL,NULL,80,0,1,360,NULL,10/29/04,11/1/34,Purchase,Owner,AllDocs,SingleFamily,8007
883,328000,581,NULL,NULL,79.04,0,1,360,60,11/17/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,6611
884,80800,661,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,AllDocs,Condo,12590
885,199984,622,NULL,NULL,57.14,0,1,360,NULL,11/17/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,12581
886,258000,584,NULL,NULL,67.01,0,1,360,NULL,12/14/04,1/1/35,RefiWithCash,Owner,LimitedDocs,SingleFamily,11003
887,215000,613,NULL,NULL,63.24,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,11434
888,204000,643,NULL,NULL,80,100,1,360,NULL,11/19/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,10963
889,266000,644,NULL,NULL,70,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,6851
890,144000,616,NULL,NULL,80,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,13732
891,165000,592,NULL,NULL,75,0,1,360,NULL,12/1/04,1/1/35,RefiWithCash,NotOwner,AllDocs,SingleFamily,12563
892,325500,607,NULL,NULL,70,0,3,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,11208
893,391000,644,NULL,NULL,85,0,2,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,10553
894,348000,626,NULL,NULL,80,0,1,360,60,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,7604
895,288800,693,NULL,NULL,80,100,2,360,NULL,11/23/04,12/1/34,Purchase,Owner,AllDocs,Multi,10458
896,354000,660,NULL,NULL,80,100,1,360,NULL,11/29/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,12550
897,332000,681,NULL,NULL,80,0,1,360,NULL,11/22/04,12/1/34,Refi,Owner,LimitedDocs,SingleFamily,10805
898,412500,687,NULL,NULL,75,0,4,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,11233
899,145000,708,NULL,NULL,37.18,0,1,360,NULL,11/24/04,12/1/34,Refi,Owner,LimitedDocs,SingleFamily,11420
900,235000,661,NULL,NULL,67.14,0,2,360,60,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,Multi,11208
901,256000,730,NULL,NULL,80,0,1,360,NULL,11/22/04,12/1/34,Refi,Owner,LimitedDocs,SingleFamily,11434
902,135000,617,NULL,NULL,55.1,0,1,360,NULL,11/30/04,12/1/34,Refi,Owner,LimitedDocs,SingleFamily,12458
903,144000,575,NULL,NULL,80,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,Condo,10984
904,196000,570,NULL,NULL,70,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,10301
905,168000,621,NULL,NULL,56.95,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,10466
906,339200,635,NULL,NULL,80,100,2,360,60,11/23/04,12/1/34,Purchase,Owner,AllDocs,Multi,10457
907,144000,649,NULL,NULL,80,100,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,AllDocs,Condo,10463
908,210000,550,NULL,NULL,75,0,1,360,NULL,12/27/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,10990
909,92000,643,NULL,NULL,80,100,1,360,NULL,8/9/04,8/1/34,Purchase,Owner,LimitedDocs,PUD,28127
910,115200,573,NULL,NULL,90,0,1,360,NULL,8/11/04,9/1/34,Purchase,Owner,AllDocs,SingleFamily,27127
911,50960,529,NULL,NULL,56,0,1,360,NULL,9/28/04,10/1/34,Purchase,Owner,AllDocs,SingleFamily,29684
912,252000,607,NULL,NULL,80,0,1,360,NULL,10/29/04,11/1/34,RefiWithCash,Owner,LimitedDocs,Condo,28428
913,51500,554,NULL,NULL,71.03,0,1,360,NULL,11/8/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,29006
914,160550,539,NULL,NULL,95,0,1,360,NULL,11/5/04,11/1/34,RefiWithCash,Owner,AllDocs,PUD,28273
915,172500,507,NULL,NULL,75,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,28216
916,219450,759,NULL,NULL,95,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,29384
917,77400,565,NULL,NULL,90,0,1,360,NULL,11/19/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,29706
918,72000,591,NULL,NULL,90,0,1,360,NULL,11/19/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,29445
919,199500,671,NULL,NULL,95,0,1,360,NULL,11/30/04,12/1/34,Refi,Owner,AllDocs,SingleFamily,29730
920,120000,639,NULL,NULL,74.53,0,1,360,NULL,11/10/04,12/1/34,RefiWithCash,NotOwner,LimitedDocs,PUD,28412
921,80750,604,NULL,NULL,95,0,1,360,NULL,11/8/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,29640
922,121760,579,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,29440
923,109250,688,NULL,NULL,95,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,NotOwner,AllDocs,SingleFamily,27707
924,74400,648,NULL,NULL,80,100,1,360,NULL,11/23/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,29420
925,63000,557,NULL,NULL,70,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,28208
926,109250,574,NULL,NULL,95,0,1,360,NULL,11/17/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,27455
927,87750,585,NULL,NULL,75,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,28681
928,84000,599,NULL,NULL,80,100,1,360,NULL,11/24/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,27030
929,73600,635,NULL,NULL,80,0,1,360,NULL,12/28/04,1/1/35,RefiWithCash,NotOwner,LimitedDocs,SingleFamily,29204
930,146200,605,NULL,NULL,85,0,1,360,NULL,11/24/04,12/1/34,Refi,Owner,AllDocs,SingleFamily,28478
931,90000,586,NULL,NULL,84.91,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,28806
932,105200,618,NULL,NULL,80,100,1,360,NULL,11/24/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,28658
933,66800,584,NULL,NULL,80,0,1,360,NULL,11/23/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,27107
934,89963,625,NULL,NULL,80,100,1,360,60,11/30/04,12/1/34,Purchase,Owner,AllDocs,PUD,28269
935,66600,565,NULL,NULL,90,0,1,360,NULL,12/29/04,1/1/35,RefiWithCash,Owner,AllDocs,PUD,27705
936,121523,525,NULL,NULL,80,0,1,360,NULL,12/29/04,1/1/35,Purchase,Owner,LimitedDocs,PUD,27540
937,100000,611,NULL,NULL,80,0,1,360,NULL,12/30/04,1/1/35,Purchase,NotOwner,LimitedDocs,SingleFamily,29036
938,52880,613,NULL,NULL,80,0,1,360,NULL,8/13/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,79360
939,61600,621,NULL,NULL,80,0,1,360,NULL,7/26/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,75041
940,140000,547,NULL,NULL,80,0,1,360,NULL,7/30/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,78749
941,60000,503,NULL,NULL,61.22,0,1,360,NULL,7/21/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77489
942,128000,524,NULL,NULL,80,0,1,360,NULL,7/30/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77083
943,65600,596,NULL,NULL,80,0,1,360,NULL,7/30/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,78245
944,150000,528,NULL,NULL,70.75,0,1,360,NULL,8/13/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77968
945,51200,562,NULL,NULL,80,0,1,360,NULL,8/3/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77033
946,70400,725,NULL,NULL,80,0,1,360,NULL,7/20/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77084
947,208000,630,NULL,NULL,78.49,0,1,360,NULL,8/2/04,8/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,78733
948,230400,509,NULL,NULL,80,0,1,360,NULL,8/25/04,9/1/34,Purchase,Owner,AllDocs,SingleFamily,78605
949,63450,654,NULL,NULL,90,0,2,360,NULL,8/16/04,9/1/34,Purchase,NotOwner,AllDocs,Multi,39209
950,130000,628,NULL,NULL,76.47,0,1,180,NULL,8/16/04,9/1/19,RefiWithCash,Second,LimitedDocs,SingleFamily,77617
951,75725,580,NULL,NULL,65,0,1,360,NULL,10/11/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,75232
952,254700,542,NULL,NULL,90,0,1,360,NULL,9/13/04,10/1/34,Purchase,Owner,AllDocs,SingleFamily,77479
953,257500,582,NULL,NULL,66.88,0,1,360,NULL,9/29/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,77336
954,76500,694,NULL,NULL,90,0,1,360,NULL,10/12/04,11/1/34,RefiWithCash,NotOwner,LimitedDocs,SingleFamily,78721
955,136500,615,NULL,NULL,70,0,1,360,NULL,11/16/04,12/1/34,RefiWithCash,NotOwner,LimitedDocs,SingleFamily,77340
956,222000,649,NULL,NULL,75,0,1,360,NULL,10/27/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,78739
957,197691,612,NULL,NULL,80,100,1,360,NULL,10/19/04,11/1/34,Purchase,Owner,AllDocs,SingleFamily,78613
958,72000,600,NULL,NULL,55.38,0,1,180,NULL,11/9/04,12/1/19,RefiWithCash,Owner,AllDocs,SingleFamily,77008
959,118800,605,NULL,NULL,80,100,1,360,NULL,11/29/04,12/1/34,Purchase,Owner,AllDocs,PUD,77302
960,75000,634,NULL,NULL,75,0,1,360,NULL,11/16/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77511
961,68800,548,NULL,NULL,80,0,1,360,NULL,11/16/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77506
962,100000,584,NULL,NULL,80,0,1,360,NULL,11/9/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77060
963,85000,603,NULL,NULL,73.91,0,1,360,NULL,11/15/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,77532
964,79120,606,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,Refi,Owner,LimitedDocs,SingleFamily,78130
965,76000,636,NULL,NULL,80,0,1,360,NULL,11/15/04,12/1/34,Purchase,Owner,LimitedDocs,PUD,77053
966,92000,545,NULL,NULL,80,0,1,360,NULL,11/17/04,12/1/34,RefiWithCash,Owner,AllDocs,PUD,77084
967,336000,600,NULL,NULL,80,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,78746
968,143450,719,NULL,NULL,75.5,0,1,360,NULL,11/23/04,12/1/34,Refi,Owner,NoDocs,SingleFamily,78586
969,73600,662,NULL,NULL,80,100,1,360,NULL,11/12/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,78758
970,83200,584,NULL,NULL,80,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,39501
971,85000,595,NULL,NULL,70.83,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,NotOwner,LimitedDocs,SingleFamily,77008
972,76960,506,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,78222
973,111920,647,NULL,NULL,80,100,1,360,NULL,11/22/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,78414
974,66200,659,NULL,NULL,80,100,1,360,NULL,11/23/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,78412
975,119377,591,NULL,NULL,95,0,1,360,NULL,11/23/04,12/1/34,Purchase,Owner,AllDocs,PUD,77339
976,109022,666,NULL,NULL,80,100,1,360,NULL,11/19/04,12/1/34,Purchase,Owner,AllDocs,PUD,77545
977,127300,560,NULL,NULL,95,0,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,AllDocs,PUD,77459
978,160843,597,NULL,NULL,95,0,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,AllDocs,PUD,77386
979,79196,663,NULL,NULL,80,100,1,360,NULL,12/1/04,12/1/34,Purchase,Owner,AllDocs,PUD,77075
980,167920,615,NULL,NULL,80,100,1,360,60,12/30/04,1/1/35,Purchase,Owner,AllDocs,PUD,77346
981,187000,706,NULL,NULL,85,0,1,360,NULL,7/26/04,8/1/34,RefiWithCash,Owner,NoDocs,SingleFamily,48412
982,53550,616,NULL,NULL,85,0,1,360,NULL,9/3/04,10/1/34,RefiWithCash,NotOwner,LimitedDocs,SingleFamily,49007
983,86700,608,NULL,NULL,85,0,1,360,NULL,8/27/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,48224
984,93100,595,NULL,NULL,70,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,49461
985,88000,614,NULL,NULL,83.81,0,1,360,NULL,11/9/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,49068
986,71250,580,NULL,NULL,95,0,1,360,NULL,12/3/04,1/1/35,Purchase,Owner,AllDocs,SingleFamily,48507
987,135900,623,NULL,NULL,90,0,1,360,NULL,11/19/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,49230
988,53600,676,NULL,NULL,80,0,1,360,NULL,12/3/04,12/1/34,RefiWithCash,NotOwner,LimitedDocs,SingleFamily,48203
989,64000,611,NULL,NULL,60.95,0,1,360,NULL,11/19/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,48071
990,128350,527,NULL,NULL,85,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,48071
991,138800,654,NULL,NULL,80,99.77,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,48166
992,106400,656,NULL,NULL,80,100,1,360,NULL,11/23/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,49017
993,184000,609,NULL,NULL,92.93,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,49254
994,94400,602,NULL,NULL,80,100,1,360,NULL,12/3/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,48890
995,190000,700,NULL,NULL,95,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,49221
996,151200,553,NULL,NULL,80,87.41,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,48192
997,77200,672,NULL,NULL,80,100,1,360,NULL,12/2/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,48186
998,351405,690,NULL,NULL,95,0,1,360,60,7/16/04,8/1/34,Purchase,Second,AllDocs,Condo,32459
999,145000,610,NULL,NULL,78.8,0,1,360,NULL,8/16/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,32222
1000,202400,504,NULL,NULL,80,0,1,360,NULL,8/31/04,9/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,32714
