bor_credit_score,curr_int_rate,curr_upb,first_pay_date,first_time_hb_flag,loan_channel,loan_id,loan_product_type,loan_purpose,loan_state,maturity_date,numb_of_borr,numb_of_units,orig_dti,orig_int_rate,orig_loan_term,orig_ltv,orig_upb,property_occupancy,property_type,servicer_name
653,4.625,134300,6/1/17,NO,BROKER,5987249766,FRM,REFINANCE,CA,May-47,1,1,37,4.625,360,87,134300,PRINCIPAL,CONDO,"THEMONEYSOURCE,INC."
782,4.5,158650,5/1/17,YES,CORRESPONDENT,5987249786,FRM,PURCHASE,OH,Apr-47,1,1,34,4.5,360,95,158650,PRINCIPAL,SF,FIRSTBANK
812,4.375,360000,6/1/17,NO,BROKER,5987249788,FRM,REFINANCE,TX,May-42,1,1,26,4.375,300,77,360000,PRINCIPAL,PUD,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
659,4.75,240000,6/1/17,NO,RETAIL,5987249789,FRM,REFINANCE,CA,May-47,2,1,38,4.75,360,58,240000,PRINCIPAL,SF,ALTURACREDITUNION
750,4,198000,6/1/17,NO,RETAIL,5987249790,FRM,REFINANCE,MI,May-47,1,1,27,4,360,74,198000,PRINCIPAL,SF,ALPENAALCONAAREACREDITUNION
802,4.375,90000,6/1/17,NO,RETAIL,5987249793,FRM,PURCHASE,MO,May-47,1,1,38,4.375,360,42,90000,PRINCIPAL,PUD,"FLATBRANCHMORTGAGE,INC.,DBAFLATBRA"
665,5.25,140000,6/1/17,NO,RETAIL,5987249794,FRM,REFINANCE,FL,May-47,1,1,44,5.25,360,77,140000,PRINCIPAL,SF,"RPFUNDING,INC"
717,4.375,75600,6/1/17,YES,RETAIL,5987249795,FRM,PURCHASE,MI,May-47,2,1,38,4.375,360,97,75600,PRINCIPAL,SF,MICHIGANTECHEMPLOYEESFEDERALCREDITU
800,4.375,148000,6/1/17,YES,RETAIL,5987249797,FRM,PURCHASE,MN,May-47,1,1,22,4.375,360,80,148000,PRINCIPAL,PUD,"THEMONEYSOURCE,INC."
760,4.25,440500,6/1/17,NO,RETAIL,5987249798,FRM,REFINANCE,CA,May-41,2,1,34,4.25,288,60,440500,PRINCIPAL,SF,IMPACMORTGAGECORP.
704,4.5,148727,5/1/17,YES,CORRESPONDENT,5987249800,FRM,PURCHASE,FL,Apr-47,2,1,32,4.5,360,95,148727,PRINCIPAL,PUD,FIRSTBANK
673,4.25,424100,6/1/17,YES,BROKER,5987249801,FRM,PURCHASE,TX,May-47,2,1,43,4.25,360,65,424100,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
716,4.5,184000,6/1/17,YES,RETAIL,5987249805,FRM,PURCHASE,NM,May-47,1,1,20,4.5,360,80,184000,PRINCIPAL,SF,"FIRSTMORTGAGECOMPANY,L.L.C."
731,4.5,154800,6/1/17,NO,RETAIL,5987249806,FRM,PURCHASE,NC,May-47,1,1,39,4.5,360,90,154800,SECOND,PUD,UWHARRIEBANK
679,4.5,289750,6/1/17,NO,BROKER,5987249807,FRM,PURCHASE,FL,May-47,1,1,26,4.5,360,95,289750,PRINCIPAL,PUD,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
714,4.25,144000,5/1/17,YES,CORRESPONDENT,5987249808,FRM,PURCHASE,SC,Apr-47,2,1,22,4.25,360,97,144000,PRINCIPAL,SF,FIRSTBANK
750,4.25,120000,6/1/17,NO,RETAIL,5987249813,FRM,REFINANCE,LA,May-47,1,1,45,4.25,360,80,120000,PRINCIPAL,SF,"ABBEVILLEBUILDINGANDLOAN,SSB"
737,4.375,217000,6/1/17,NO,RETAIL,5987249814,FRM,REFINANCE,FL,May-37,1,1,44,4.375,240,73,217000,PRINCIPAL,SF,"RPFUNDING,INC"
673,4.5,397000,6/1/17,NO,RETAIL,5987249816,FRM,REFINANCE,CA,May-47,1,1,45,4.5,360,75,397000,PRINCIPAL,SF,IMPACMORTGAGECORP.
713,4.5,147250,5/1/17,NO,CORRESPONDENT,5987249818,FRM,PURCHASE,SC,Apr-47,1,1,36,4.5,360,95,147250,PRINCIPAL,SF,FIRSTBANK
809,4.125,148600,6/1/17,NO,BROKER,5987249820,FRM,REFINANCE,CA,May-47,2,1,29,4.125,360,42,148600,PRINCIPAL,SF,"THEMONEYSOURCE,INC."
781,4.5,105000,5/1/17,NO,CORRESPONDENT,5987249822,FRM,REFINANCE,WA,Apr-47,2,1,25,4.5,360,75,105000,INVESTOR,SF,FIRSTBANK
719,4.375,196712,6/1/17,NO,RETAIL,5987249823,FRM,PURCHASE,GA,May-47,1,1,32,4.375,360,80,196712,PRINCIPAL,PUD,FIDELITYBANKMORTGAGE
768,4.125,106700,6/1/17,YES,RETAIL,5987249837,FRM,PURCHASE,MI,May-47,1,1,33,4.125,360,97,106700,PRINCIPAL,SF,ALPENAALCONAAREACREDITUNION
693,4.5,445000,6/1/17,NO,BROKER,5987249838,FRM,PURCHASE,CA,May-47,1,1,33,4.5,360,71,445000,PRINCIPAL,PUD,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
747,4.25,154000,5/1/17,NO,CORRESPONDENT,5987249841,FRM,PURCHASE,WA,Apr-47,1,1,43,4.25,360,34,154000,PRINCIPAL,SF,"THEMONEYSOURCE,INC."
802,3.125,424100,6/1/17,NO,BROKER,5987249846,FRM,PURCHASE,CA,May-27,2,1,18,3.125,120,75,424100,PRINCIPAL,CONDO,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
670,4.5,116800,6/1/17,NO,CORRESPONDENT,5987249847,FRM,REFINANCE,MO,May-47,1,1,39,4.5,360,80,116800,PRINCIPAL,SF,TIB-THEINDEPENDENTBANKERSBANK
660,4.875,403750,6/1/17,YES,RETAIL,5987249855,FRM,PURCHASE,CA,May-47,2,1,44,4.875,360,95,403750,PRINCIPAL,SF,"CMCFUNDING,INC."
765,4.625,165600,5/1/17,NO,CORRESPONDENT,5987249858,FRM,PURCHASE,AZ,Apr-47,1,1,39,4.625,360,80,165600,SECOND,MH,"THEMONEYSOURCE,INC."
723,4.375,132050,5/1/17,YES,RETAIL,5987249861,FRM,PURCHASE,PR,Apr-47,1,1,45,4.375,360,95,132050,PRINCIPAL,SF,SUNWESTMORTGAGECOMPANYINC.
693,4.5,294788,6/1/17,NO,RETAIL,5987249862,FRM,PURCHASE,IN,May-47,1,1,44,4.5,360,89,294788,PRINCIPAL,PUD,RUOFFMORTGAGECOMPANYINCORPORATED
802,4.125,198000,6/1/17,NO,RETAIL,5987249863,FRM,PURCHASE,MO,May-47,2,1,22,4.125,360,90,198000,PRINCIPAL,SF,CENTRALTRUSTBANK
795,4.5,198000,6/1/17,NO,RETAIL,5987249867,FRM,PURCHASE,OK,May-47,2,1,45,4.5,360,77,198000,PRINCIPAL,PUD,"FIRSTMORTGAGECOMPANY,L.L.C."
753,5.25,161250,6/1/17,NO,BROKER,5987249869,FRM,PURCHASE,NV,May-47,2,1,16,5.25,360,75,161250,INVESTOR,PUD,"THEMONEYSOURCE,INC."
730,4.25,193000,6/1/17,NO,RETAIL,5987249870,FRM,REFINANCE,MT,May-47,2,1,20,4.25,360,52,193000,PRINCIPAL,SF,STOCKMANBANKOFMONTANA
798,4,99400,6/1/17,YES,RETAIL,5987249873,FRM,PURCHASE,MN,May-37,1,1,26,4,240,56,99400,PRINCIPAL,SF,BREMERFINANCIALCORPORATION
698,4.25,200000,6/1/17,NO,BROKER,5987249881,FRM,REFINANCE,CA,May-47,1,1,34,4.25,360,67,200000,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
685,4.5,214700,6/1/17,YES,RETAIL,5987249884,FRM,PURCHASE,ID,May-47,2,1,35,4.5,360,95,214700,PRINCIPAL,SF,"FIRSTMORTGAGECOMPANY,L.L.C."
739,4.375,137400,6/1/17,NO,CORRESPONDENT,5987249885,FRM,REFINANCE,TX,May-37,2,1,36,4.375,240,77,137400,SECOND,SF,TIB-THEINDEPENDENTBANKERSBANK
709,4.125,209250,6/1/17,YES,RETAIL,5987249888,FRM,PURCHASE,UT,May-37,2,1,28,4.125,240,90,209250,PRINCIPAL,SF,UNIVERSITYFIRSTFEDERALCREDITUNION
796,4.25,228750,6/1/17,NO,BROKER,5987249890,FRM,PURCHASE,CA,May-47,1,1,46,4.25,360,75,228750,INVESTOR,CONDO,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
713,4.25,126000,5/1/17,NO,RETAIL,5987249892,FRM,PURCHASE,NJ,Apr-47,1,1,37,4.25,360,65,126000,PRINCIPAL,PUD,INVESTORSBANK
740,4.5,100000,6/1/17,NO,CORRESPONDENT,5987249897,FRM,REFINANCE,KY,May-47,1,1,27,4.5,360,70,100000,PRINCIPAL,SF,MAGNOLIABANK
745,4.875,295000,6/1/17,NO,RETAIL,5987249898,FRM,REFINANCE,CA,May-47,2,1,42,4.875,360,68,295000,INVESTOR,CONDO,BESTCAPITALFUNDING
635,4.625,383000,6/1/17,NO,RETAIL,5987249907,FRM,REFINANCE,CA,May-47,2,1,44,4.625,360,69,383000,PRINCIPAL,SF,PEOPLESBANK
807,4.125,193200,6/1/17,NO,BROKER,5987249911,FRM,REFINANCE,CA,May-47,2,1,50,4.125,360,41,193200,PRINCIPAL,PUD,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
734,4.375,125000,6/1/17,YES,RETAIL,5987249924,FRM,PURCHASE,IL,May-47,1,1,42,4.375,360,77,125000,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
701,4.5,108000,6/1/17,NO,CORRESPONDENT,5987249927,FRM,PURCHASE,KY,May-47,1,1,45,4.5,360,90,108000,PRINCIPAL,SF,MAGNOLIABANK
623,4.625,108500,5/1/17,NO,RETAIL,5987249930,FRM,REFINANCE,IN,Apr-47,1,1,45,4.625,360,84,108500,PRINCIPAL,SF,FORUMCREDITUNION
693,4.375,153000,6/1/17,NO,RETAIL,5987249933,FRM,PURCHASE,IN,May-47,1,1,28,4.375,360,90,153000,PRINCIPAL,SF,FORUMCREDITUNION
682,4.125,107920,5/1/17,YES,RETAIL,5987249934,FRM,PURCHASE,IN,Apr-47,2,1,22,4.125,360,80,107920,PRINCIPAL,SF,FORUMCREDITUNION
714,4.375,136800,6/1/17,NO,RETAIL,5987249939,FRM,REFINANCE,IL,May-47,1,1,40,4.375,360,90,136800,PRINCIPAL,SF,THEHARVARDSTATEBANK
699,4.5,120650,6/1/17,YES,RETAIL,5987249947,FRM,PURCHASE,WI,May-47,1,1,36,4.5,360,95,120650,PRINCIPAL,CONDO,FIRSTSTATEBANKOFILLINOIS
721,4.125,213750,6/1/17,NO,RETAIL,5987249949,FRM,PURCHASE,WI,May-47,2,1,40,4.125,360,95,213750,PRINCIPAL,SF,FIRSTNATIONALBANKANDTRUSTCOMPANY
633,4.75,223250,6/1/17,YES,RETAIL,5987249951,FRM,PURCHASE,FL,May-47,1,1,36,4.75,360,95,223250,PRINCIPAL,PUD,FAIRWINDSCREDITUNION
793,4.125,132000,5/1/17,NO,RETAIL,5987249957,FRM,PURCHASE,OH,Apr-47,1,1,22,4.125,360,66,132000,PRINCIPAL,SF,PEOPLESBANK
737,4.375,54000,6/1/17,YES,RETAIL,5987249958,FRM,PURCHASE,OH,May-47,2,1,30,4.375,360,90,54000,PRINCIPAL,SF,PEOPLESBANK
786,4.25,42000,6/1/17,NO,RETAIL,5987249961,FRM,REFINANCE,IL,May-37,1,1,44,4.25,240,42,42000,PRINCIPAL,MH,FIRSTNATIONALBANKOFCARMI
664,4.625,412000,6/1/17,NO,RETAIL,5987249964,FRM,REFINANCE,CA,May-47,2,1,28,4.625,360,80,412000,PRINCIPAL,SF,IMPACMORTGAGECORP.
735,4.625,80150,6/1/17,NO,RETAIL,5987249965,FRM,REFINANCE,CA,May-37,1,1,44,4.625,240,58,80150,PRINCIPAL,MH,NATIONSLENDINGCORPORATION
714,4.5,152000,6/1/17,NO,BROKER,5987249968,FRM,PURCHASE,FL,May-47,1,1,33,4.5,360,95,152000,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
735,4.375,130400,6/1/17,NO,RETAIL,5987249970,FRM,REFINANCE,UT,May-37,1,1,45,4.375,240,80,130400,PRINCIPAL,PUD,GUILDMORTGAGECOMPANY
807,4.625,105000,6/1/17,NO,RETAIL,5987249973,FRM,REFINANCE,MA,May-37,1,2,30,4.625,240,62,105000,INVESTOR,SF,SENECAMORTGAGESERVICINGLLC
736,4,134510,6/1/17,YES,RETAIL,5987249975,FRM,PURCHASE,IN,May-47,1,1,45,4,360,96,134510,PRINCIPAL,SF,THENATIONALBANKOFINDIANAPOLIS
710,4.375,135000,6/1/17,NO,CORRESPONDENT,5987249976,FRM,REFINANCE,MI,May-47,1,1,16,4.375,360,63,135000,PRINCIPAL,SF,NORTHPOINTEBANK
737,4.375,145000,5/1/17,YES,RETAIL,5987249978,FRM,PURCHASE,AR,Apr-47,1,1,39,4.375,360,94,145000,PRINCIPAL,PUD,ARKANSASFEDERALCREDITUNION
717,4.25,90000,6/1/17,NO,RETAIL,5987249980,FRM,REFINANCE,CA,May-37,2,1,30,4.25,240,43,90000,PRINCIPAL,PUD,GUILDMORTGAGECOMPANY
774,4.375,76000,5/1/17,NO,RETAIL,5987249981,FRM,REFINANCE,GA,Apr-37,2,1,27,4.375,240,59,76000,INVESTOR,SF,FIDELITYBANKMORTGAGE
745,4.375,167200,6/1/17,NO,RETAIL,5987249987,FRM,REFINANCE,WV,May-47,2,1,33,4.375,360,80,167200,PRINCIPAL,SF,"PINGORALOANSERVICING,LLC"
771,3.5,120000,6/1/17,NO,RETAIL,5987249999,FRM,REFINANCE,MI,May-27,2,1,18,3.5,120,34,120000,PRINCIPAL,SF,NORTHPOINTEBANK
699,4.875,209600,6/1/17,NO,RETAIL,5987250003,FRM,REFINANCE,ME,May-47,1,1,43,4.875,360,80,209600,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
794,4,184600,6/1/17,YES,CORRESPONDENT,5987250004,FRM,PURCHASE,KS,May-47,1,1,20,4,360,65,184600,PRINCIPAL,SF,"THEMONEYSOURCE,INC."
677,4.375,209423,6/1/17,YES,RETAIL,5987250008,FRM,PURCHASE,RI,May-47,2,1,36,4.375,360,97,209423,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
678,4.375,228000,6/1/17,NO,RETAIL,5987250009,FRM,REFINANCE,UT,May-37,2,1,32,4.375,240,63,228000,PRINCIPAL,SF,IMPACMORTGAGECORP.
622,4.125,72800,6/1/17,YES,RETAIL,5987250012,FRM,PURCHASE,IL,May-47,1,1,29,4.125,360,80,72800,PRINCIPAL,SF,UNITEDCOMMUNITYBANK
791,4.125,68800,6/1/17,NO,RETAIL,5987250013,FRM,PURCHASE,IL,May-47,2,1,35,4.125,360,80,68800,PRINCIPAL,SF,UNITEDCOMMUNITYBANK
657,4.75,343000,6/1/17,NO,RETAIL,5987250018,FRM,PURCHASE,CA,May-47,1,1,26,4.75,360,58,343000,PRINCIPAL,SF,NATIONSLENDINGCORPORATION
666,4.625,288000,6/1/17,NO,BROKER,5987250019,FRM,PURCHASE,IL,May-47,1,1,44,4.625,360,80,288000,PRINCIPAL,PUD,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
726,4.375,194200,6/1/17,NO,BROKER,5987250020,FRM,REFINANCE,CA,May-47,1,1,40,4.375,360,53,194200,PRINCIPAL,CONDO,"THEMONEYSOURCE,INC."
773,4.15,335350,5/1/17,NO,RETAIL,5987250021,FRM,PURCHASE,MN,Apr-47,2,1,33,4.15,360,95,335350,PRINCIPAL,SF,"MERCHANTSBANK,NATIONALASSOCIATION"
784,4.625,103900,5/1/17,NO,RETAIL,5987250022,FRM,REFINANCE,TN,Apr-37,2,1,25,4.625,240,70,103900,INVESTOR,SF,FIDELITYBANKMORTGAGE
701,5,140000,5/1/17,YES,RETAIL,5987250023,FRM,PURCHASE,FL,Apr-47,2,1,42,5,360,80,140000,PRINCIPAL,PUD,FAIRWINDSCREDITUNION
743,4.375,161500,6/1/17,NO,RETAIL,5987250027,FRM,PURCHASE,MI,May-47,1,1,33,4.375,360,95,161500,PRINCIPAL,SF,NORTHPOINTEBANK
693,4.625,424100,6/1/17,NO,RETAIL,5987250028,FRM,PURCHASE,MA,May-47,1,1,30,4.625,360,95,424100,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
715,4.125,170905,6/1/17,YES,RETAIL,5987250030,FRM,PURCHASE,PA,May-47,2,1,30,4.125,360,95,170905,PRINCIPAL,SF,S&TBANK
779,4.125,171000,6/1/17,YES,RETAIL,5987250031,FRM,PURCHASE,PA,May-47,1,1,42,4.125,360,90,171000,PRINCIPAL,SF,S&TBANK
785,4.125,95000,6/1/17,YES,RETAIL,5987250032,FRM,PURCHASE,PA,May-47,2,1,29,4.125,360,94,95000,PRINCIPAL,SF,S&TBANK
757,4.375,105350,6/1/17,YES,RETAIL,5987250037,FRM,PURCHASE,TX,May-47,1,1,39,4.375,360,97,105350,PRINCIPAL,SF,"CMCFUNDING,INC."
626,4.99,313500,6/1/17,YES,BROKER,5987250038,FRM,PURCHASE,MA,May-47,2,1,38,4.99,360,95,313500,PRINCIPAL,SF,MATRIXFINANCIALSERVICESCORPORATION
750,4.375,128000,6/1/17,NO,RETAIL,5987250043,FRM,PURCHASE,IN,May-47,1,1,43,4.375,360,80,128000,PRINCIPAL,PUD,"HORIZONBANK,N.A."
807,4.625,85600,5/1/17,NO,CORRESPONDENT,5987250044,FRM,REFINANCE,MO,Apr-47,2,1,25,4.625,360,69,85600,PRINCIPAL,MH,GUILDMORTGAGECOMPANY
681,4.5,330200,6/1/17,NO,BROKER,5987250051,FRM,REFINANCE,CA,May-47,1,1,33,4.5,360,70,330200,PRINCIPAL,SF,PARKSIDELENDINGLLC
779,4.25,186400,6/1/17,YES,RETAIL,5987250052,FRM,PURCHASE,NM,May-47,2,1,17,4.25,360,80,186400,PRINCIPAL,SF,"BOKF,NATIONALASSOCIATION"
764,5.125,157500,5/1/17,NO,CORRESPONDENT,5987250053,FRM,PURCHASE,NY,Apr-47,1,1,43,5.125,360,75,157500,INVESTOR,CONDO,NORTHPOINTEBANK
746,5,87312,5/1/17,NO,CORRESPONDENT,5987250055,FRM,PURCHASE,MO,Apr-47,1,1,37,5,360,80,87312,INVESTOR,SF,IMPACMORTGAGECORP.
781,4.375,113000,6/1/17,NO,RETAIL,5987250056,FRM,PURCHASE,LA,May-47,1,1,40,4.375,360,39,113000,PRINCIPAL,SF,ASSURANCEFINANCIALGROUPL.L.C.
762,5.25,100000,6/1/17,NO,RETAIL,5987250057,FRM,PURCHASE,LA,May-47,1,1,32,5.25,360,80,100000,INVESTOR,SF,ASSURANCEFINANCIALGROUPL.L.C.
716,4.625,107350,6/1/17,YES,RETAIL,5987250058,FRM,PURCHASE,LA,May-47,1,1,25,4.625,360,95,107350,PRINCIPAL,SF,ASSURANCEFINANCIALGROUPL.L.C.
645,4.75,283000,6/1/17,NO,RETAIL,5987250061,FRM,PURCHASE,LA,May-47,2,1,44,4.75,360,84,283000,PRINCIPAL,SF,ASSURANCEFINANCIALGROUPL.L.C.
770,4.625,168500,6/1/17,NO,RETAIL,5987250062,FRM,REFINANCE,TX,May-47,1,1,33,4.625,360,75,168500,INVESTOR,PUD,ASSURANCEFINANCIALGROUPL.L.C.
771,4.75,168780,6/1/17,YES,RETAIL,5987250063,FRM,PURCHASE,LA,May-47,1,1,25,4.75,360,97,168780,PRINCIPAL,SF,ASSURANCEFINANCIALGROUPL.L.C.
774,5.25,300000,6/1/17,NO,RETAIL,5987250064,FRM,PURCHASE,CA,May-47,2,1,45,5.25,360,80,300000,INVESTOR,CONDO,"RPMMORTGAGE,INC."
740,4.5,120000,6/1/17,NO,BROKER,5987250066,FRM,REFINANCE,WA,May-47,2,1,27,4.5,360,60,120000,PRINCIPAL,SF,PARKSIDELENDINGLLC
735,4.375,123200,5/1/17,NO,RETAIL,5987250067,FRM,REFINANCE,NE,Apr-47,2,1,43,4.375,360,80,123200,PRINCIPAL,SF,"CENTENNIALLENDING,LLC"
811,4.125,85000,6/1/17,NO,CORRESPONDENT,5987250069,FRM,PURCHASE,TN,May-47,1,1,41,4.125,360,40,85000,PRINCIPAL,SF,"LENDERLIVENETWORK,LLC"
720,4.625,151050,6/1/17,NO,RETAIL,5987250073,FRM,PURCHASE,IN,May-47,2,1,36,4.625,360,95,151050,PRINCIPAL,SF,RUOFFMORTGAGECOMPANYINCORPORATED
732,5.125,339500,6/1/17,YES,RETAIL,5987250076,FRM,PURCHASE,GA,May-47,2,1,44,5.125,360,97,339500,PRINCIPAL,SF,NORTHPOINTEBANK
740,4.5,101250,6/1/17,NO,RETAIL,5987250079,FRM,PURCHASE,MA,May-47,1,3,29,4.5,360,75,101250,INVESTOR,SF,THEWASHINGTONTRUSTCOMPANY
727,4.375,152000,5/1/17,YES,CORRESPONDENT,5987250081,FRM,PURCHASE,TX,Apr-47,1,1,41,4.375,360,95,152000,PRINCIPAL,SF,TIB-THEINDEPENDENTBANKERSBANK
683,4.75,125000,6/1/17,NO,RETAIL,5987250083,FRM,REFINANCE,TX,May-37,1,1,40,4.75,240,73,125000,PRINCIPAL,SF,FIDELITYBANK
811,4.5,102125,5/1/17,NO,CORRESPONDENT,5987250085,FRM,PURCHASE,IA,Apr-47,1,1,36,4.5,360,95,102125,PRINCIPAL,MH,"LENDERLIVENETWORK,LLC"
749,4.125,148000,6/1/17,NO,RETAIL,5987250087,FRM,PURCHASE,IN,May-37,2,1,31,4.125,240,80,148000,SECOND,PUD,RUOFFMORTGAGECOMPANYINCORPORATED
809,4.25,148000,5/1/17,NO,RETAIL,5987250089,FRM,PURCHASE,RI,Apr-47,2,1,47,4.25,360,80,148000,PRINCIPAL,SF,HOMEPOINTFINANCIALCORPORATION
732,4,98400,6/1/17,NO,CORRESPONDENT,5987250090,FRM,PURCHASE,IL,May-37,2,1,35,4,240,80,98400,PRINCIPAL,SF,STATEBANKOFLINCOLN
679,4.875,98000,6/1/17,NO,RETAIL,5987250092,FRM,PURCHASE,TX,May-47,1,1,34,4.875,360,48,98000,PRINCIPAL,CONDO,"NATIONSRELIABLELENDING,LLC"
694,4.49,380000,6/1/17,NO,RETAIL,5987250094,FRM,PURCHASE,FL,May-47,2,1,42,4.49,360,95,380000,PRINCIPAL,SF,MATRIXFINANCIALSERVICESCORPORATION
794,4.375,39872,6/1/17,NO,RETAIL,5987250100,FRM,PURCHASE,IL,May-47,2,1,40,4.375,360,80,39872,INVESTOR,SF,MARINEBANK
768,4.25,89240,6/1/17,YES,RETAIL,5987250103,FRM,PURCHASE,IN,May-47,1,1,20,4.25,360,97,89240,PRINCIPAL,SF,RUOFFMORTGAGECOMPANYINCORPORATED
630,5.25,107635,6/1/17,NO,RETAIL,5987250104,FRM,PURCHASE,TX,May-47,2,1,41,5.25,360,95,107635,PRINCIPAL,SF,NATIONSLENDINGCORPORATION
779,4.5,136500,6/1/17,NO,RETAIL,5987250108,FRM,PURCHASE,OR,May-47,1,1,20,4.5,360,72,136500,PRINCIPAL,CONDO,"RPMMORTGAGE,INC."
665,5.125,139500,6/1/17,NO,RETAIL,5987250110,FRM,PURCHASE,FL,May-47,1,1,31,5.125,360,90,139500,PRINCIPAL,PUD,"RPFUNDING,INC"
763,4.125,57133,6/1/17,YES,RETAIL,5987250111,FRM,PURCHASE,IL,May-47,1,1,30,4.125,360,97,57133,PRINCIPAL,SF,MIDWESTBANKOFWESTERNILLINOIS
680,4.375,153000,6/1/17,NO,RETAIL,5987250124,FRM,REFINANCE,MI,May-47,1,1,39,4.375,360,75,153000,PRINCIPAL,CONDO,DFCUFINANCIAL
793,4.5,140000,6/1/17,YES,RETAIL,5987250125,FRM,PURCHASE,MI,May-47,1,1,30,4.5,360,70,140000,PRINCIPAL,SF,DFCUFINANCIAL
797,4.375,125000,6/1/17,NO,RETAIL,5987250126,FRM,REFINANCE,MI,May-47,2,1,35,4.375,360,64,125000,PRINCIPAL,SF,DFCUFINANCIAL
779,4.75,100000,6/1/17,NO,RETAIL,5987250127,FRM,PURCHASE,MI,May-47,1,1,47,4.75,360,57,100000,INVESTOR,SF,DFCUFINANCIAL
730,4.5,106400,6/1/17,YES,RETAIL,5987250128,FRM,PURCHASE,MI,May-47,1,1,31,4.5,360,80,106400,PRINCIPAL,SF,DFCUFINANCIAL
797,4.375,90000,6/1/17,NO,RETAIL,5987250129,FRM,PURCHASE,MI,May-47,1,1,16,4.375,360,22,90000,PRINCIPAL,SF,DFCUFINANCIAL
774,4.875,63000,6/1/17,NO,RETAIL,5987250130,FRM,PURCHASE,MI,May-47,2,1,34,4.875,360,75,63000,INVESTOR,SF,DFCUFINANCIAL
797,4.125,100000,6/1/17,NO,RETAIL,5987250140,FRM,REFINANCE,CT,May-47,2,1,26,4.125,360,34,100000,PRINCIPAL,CONDO,FARMINGTONBANK
665,4.25,424100,6/1/17,NO,RETAIL,5987250141,FRM,PURCHASE,NM,May-47,2,1,44,4.25,360,34,424100,PRINCIPAL,PUD,"CMCFUNDING,INC."
739,3.875,119890,6/1/17,YES,CORRESPONDENT,5987250148,FRM,PURCHASE,WI,May-47,1,1,33,3.875,360,97,119890,PRINCIPAL,SF,"LENDERLIVENETWORK,LLC"
766,3.125,55000,6/1/17,NO,RETAIL,5987250150,FRM,PURCHASE,ID,May-27,2,1,19,3.125,120,53,55000,PRINCIPAL,SF,IDAHOCENTRALCREDITUNION
751,4.25,150000,6/1/17,NO,RETAIL,5987250151,FRM,REFINANCE,MA,May-47,2,1,45,4.25,360,55,150000,PRINCIPAL,CONDO,METROCREDITUNION
733,4.375,124000,6/1/17,NO,RETAIL,5987250152,FRM,PURCHASE,IN,May-47,1,1,45,4.375,360,80,124000,PRINCIPAL,SF,RUOFFMORTGAGECOMPANYINCORPORATED
751,4.5,72000,6/1/17,NO,CORRESPONDENT,5987250154,FRM,PURCHASE,KY,May-47,1,1,33,4.5,360,32,72000,PRINCIPAL,PUD,MAGNOLIABANK
781,4.75,172000,5/1/17,NO,CORRESPONDENT,5987250159,FRM,PURCHASE,SC,Apr-47,2,1,40,4.75,360,80,172000,PRINCIPAL,PUD,FIRSTBANK
793,4.5,78375,6/1/17,NO,RETAIL,5987250160,FRM,PURCHASE,AR,May-47,1,1,18,4.5,360,95,78375,PRINCIPAL,SF,"PRIMARYRESIDENTIALMORTGAGE,INC."
747,5.25,79520,6/1/17,NO,RETAIL,5987250162,FRM,PURCHASE,NC,May-47,2,1,45,5.25,360,80,79520,INVESTOR,SF,"PRIMARYRESIDENTIALMORTGAGE,INC."
771,4.25,441000,6/1/17,NO,RETAIL,5987250165,FRM,PURCHASE,MA,May-47,2,1,45,4.25,360,90,441000,PRINCIPAL,SF,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
777,4.625,168800,5/1/17,NO,CORRESPONDENT,5987250167,FRM,REFINANCE,MI,Apr-47,1,1,23,4.625,360,80,168800,PRINCIPAL,SF,FIRSTBANK
701,4.875,85000,5/1/17,NO,RETAIL,5987250168,FRM,REFINANCE,AZ,Apr-47,1,1,45,4.875,360,75,85000,INVESTOR,SF,"CENTENNIALLENDING,LLC"
739,4.25,147920,6/1/17,YES,RETAIL,5987250170,FRM,PURCHASE,PA,May-47,1,1,36,4.25,360,80,147920,PRINCIPAL,SF,HOMEPOINTFINANCIALCORPORATION
709,4.125,222775,5/1/17,YES,RETAIL,5987250172,FRM,PURCHASE,IN,Apr-37,1,1,32,4.125,240,95,222775,PRINCIPAL,PUD,FORUMCREDITUNION
693,4,163000,5/1/17,NO,RETAIL,5987250173,FRM,REFINANCE,IN,Apr-37,1,1,30,4,240,76,163000,PRINCIPAL,SF,FORUMCREDITUNION
